Mã KH,LSX,PI,Mô tả Sản Phẩm,LOẠI ĐÁ,Kích thước ,L,L2,W,W2,H,H2,CÁCH GIA CÔNG,KHU VỰC,ỨNG DỤNG,Đơn giá,usd_pc,usd_m2,usd_m3,usd_ton,Pcs
,,,,,,,0.0,,0.0,,0.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
X23.1,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá lát- Mặt đốt xịt nước và chải, vạt mép các cạnh trên ",BAZAN ĐEN ,60403,60,0.0,40.0,0.0,3.0,0.0,ĐỐT XỊT ,2.0,TILE,,6.36,26.5,883.3333333,299.4350282,0.0
X45,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Mặt đốt xịt nước, cạnh cưa ",BAZAN ĐEN ,90603,90,0.0,60.0,0.0,3.0,0.0,ĐỐT XỊT ,4.0,,,19.71,36.5,1216.666667,412.4293785,
X45,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Mặt đốt xịt nước, cạnh cưa ",BAZAN ĐEN ,60403,60,0.0,40.0,0.0,3.0,0.0,ĐỐT XỊT ,4.0,,,6.288,26.2,873.3333333,296.0451977,0.0
X45,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cubic-Mặt đốt xịt, cạnh cưa vạt mép ",BAZAN ĐEN ,20103,20,0.0,10.0,0.0,3.0,0.0,ĐỐT XỊT ,4.0,,,0.484,24.2,806.6666667,273.4463277,
X45,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cubic-Mặt đốt xịt, cạnh cưa vạt mép ",BAZAN ĐEN ,10103,10,0.0,10.0,0.0,3.0,0.0,ĐỐT XỊT ,4.0,,,0.242,24.2,806.6666667,273.4463277,
X45,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cubic-Mặt đốt xịt, cạnh cưa vạt mép ",BAZAN ĐEN ,20102,20,0.0,10.0,0.0,2.0,0.0,ĐỐT XỊT ,4.0,,,0.484,24.2,1210,410.1694915,
X45,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá lát-Hon và quay mẻ",BLUESTONE ,90602.5,90,0.0,60.0,0.0,2.5,0.0,HONE ,4.0,PAVING,,20.628,38.2,1528,565.9259259,
X45,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá lát- Đốt chải nhẹ ",BLUESTONE ,60403,60,0.0,40.0,0.0,3.0,0.0,ĐỐT XỊT,4.0,PAVING,,5.664,23.6,786.6666667,291.3580247,
X45,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá lát-Hon và quay mẻ",BLUESTONE ,60302,60,0.0,30.0,0.0,2.0,0.0,HONE ,4.0,PAVING,,3.276,18.2,910,337.037037,
X45,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá lát-Hon và quay mẻ",BLUESTONE ,2585,25,0.0,8.0,0.0,5.0,0.0,HONE ,4.0,PAVING,,0.468,23.4,468,173.3333333,
X45,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá lát-Hon và quay mẻ",BLUESTONE ,2485,24,0.0,8.0,0.0,5.0,0.0,HONE ,4.0,PAVING,,0.44928,23.4,468,173.3333333,
X45,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá lát-Hon và quay mẻ",BLUESTONE ,2584,25,0.0,8.0,0.0,4.0,0.0,HONE ,4.0,PAVING,,0.436,21.8,545,201.8518519,
X45,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá lát-Hon và quay mẻ",BLUESTONE ,20104,20,0.0,10.0,0.0,4.0,0.0,HONE ,4.0,PAVING,,0.436,21.8,545,201.8518519,
X45,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá lát-Hon và quay mẻ",BLUESTONE ,10104,10,0.0,10.0,0.0,4.0,0.0,HONE ,4.0,PAVING,,0.224,22.4,560,207.4074074,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá bậc thang- đốt xịt nước, 1 lần chải (2 đầu đốt xịt, 2 cạnh dài vạt mép 5/5 các cạnh còn lại vạt mép 3/1",BAZAN ĐEN ,1503515,150,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT ,4.0,STEP ,,75.6,144,960,325.4237288,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá bậc thang- đốt xịt nước, 1 lần chải (2 đầu đốt xịt, 2 cạnh dài vạt mép 5/5 các cạnh còn lại vạt mép 3/0",BAZAN ĐEN ,1203515,120,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT ,4.0,STEP ,,58.91,140.2619048,935.0793651,316.976056,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá bậc thang- đốt xịt nước, 1 lần chải (2 đầu đốt xịt, 2 cạnh dài vạt mép 5/5 các cạnh còn lại vạt mép 3/1",BAZAN ĐEN ,1003515,100,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT ,4.0,STEP ,,47.78,136.5142857,910.0952381,308.5068604,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá bậc thang- đốt xịt nước, 1 lần chải (2 đầu đốt xịt, 2 cạnh dài vạt mép 5/5 các cạnh còn lại vạt mép 3/2",BAZAN ĐEN ,803515,80,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT ,4.0,STEP ,,36.33,129.75,865,293.220339,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá bậc thang- đốt xịt nước, 1 lần chải (2 đầu đốt xịt, 2 cạnh dài vạt mép 5/5 các cạnh còn lại vạt mép 3/3",BAZAN ĐEN ,503515,50,0.0,35.0,0.0,15.0,0.0,ĐỐT XỊT ,4.0,STEP ,,21.53,123.0285714,820.1904762,278.0306699,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,220508,220,0.0,50.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,96.8,88,1100,372.8813559,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,150508,150,0.0,50.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,60,80,1000,338.9830508,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,100508,100,0.0,50.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,38,76,950,322.0338983,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,200258,200,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,40,80,1000,338.9830508,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,150258,150,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,28.65,76.4,955,323.7288136,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,125258,125,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,23.25,74.4,930,315.2542373,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,100258,100,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,18.1,72.4,905,306.779661,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,75258,75,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,12.9,68.8,860,291.5254237,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,50258,50,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,8.15,65.2,815,276.2711864,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá cây- Mặt đốt xịt nước, vạt mép 3mm",BAZAN ĐEN ,25258,25,0.0,25.0,0.0,8.0,0.0,ĐỐT XỊT ,4.0,PALISADE,,4.08,65.28,816,276.6101695,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá lát- đốt xịt nước, chải ",BAZAN ĐEN ,90603,90,0.0,60.0,0.0,3.0,0.0,ĐỐT XỊT ,4.0,TILE,,18.36,34,1133.333333,384.180791,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá lát- đốt xịt nước, chải ",BAZAN ĐEN ,60603,60,0.0,60.0,0.0,3.0,0.0,ĐỐT XỊT ,4.0,TILE,,11.808,32.8,1093.333333,370.6214689,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá lát- đốt xịt nước, chải ",BAZAN ĐEN ,80403,80,0.0,40.0,0.0,3.0,0.0,ĐỐT XỊT ,4.0,TILE,,8.704,27.2,906.6666667,307.3446328,
X46,010125 (Price list 2025),Price list 2025,"BAZAN ĐEN, Đá lát- đốt xịt nước, chải ",BAZAN ĐEN ,60403,60,0.0,40.0,0.0,3.0,0.0,ĐỐT XỊT ,4.0,TILE,,6.048,25.2,840,284.7457627,0.0
X46,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá cubic- mài cát quay mẻ ",BLUESTONE,40402,40,0.0,40.0,0.0,2.0,0.0,QUAY MẺ,4.0,CUBE,,2.528,15.8,790,292.5925926,
X46,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá cubic-quay mẻ",BLUESTONE,15154,15,0.0,15.0,0.0,4.0,0.0,QUAY MẺ,4.0,CUBE,,0.396,17.6,440,162.962963,
X46,010125 (Price list 2025),Price list 2025,"BLUESTONE, Đá cubic-quay mẻ",BLUESTONE,15152,15,0.0,15.0,0.0,2.0,0.0,QUAY MẺ,4.0,CUBE,,0.261,11.6,580,214.8148148,
X23.2,010125 (Price list 2025),Price list 2025,"BAZAN XÁM, Đá tường rào-chẻ tay tự nhiên",BAZAN XÁM ,40-602020,40,60.0,20.0,0.0,20.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,WALL_STONE,"9,00 usd/pc",9,112.5,562.5,212.2641509,
X23.2,010125 (Price list 2025),Price list 2025,"BAZAN XÁM, Đá tường rào-chẻ tay tự nhiên",BAZAN XÁM ,351715,35,0.0,17.0,0.0,15.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,WALL_STONE,"3,57 usd/pc",3.57,60,400,150.9433962,
X23.2,010125 (Price list 2025),Price list 2025,"BAZAN XÁM, Đá lát- Chẻ tay tự nhiên, dung sai của độ dày ± 5mm, dung sai bề mặt ± 3mm",BAZAN XÁM ,30206,30,0.0,20.0,0.0,6.0,0.0,CHẺ TAY TỰ NHIÊN,2.0,TILE,"1,548 usd/pc",1.548,25.8,430,162.2641509,
X23.2,010125 (Price list 2025),Price list 2025,"BAZAN XÁM, Đá tường rào-Mặt trên, dưới & 2 đầu ngắn cưa, 2 mặt trước và sau chẻ tay nhưng không lồi quá, toàn bộ mép vạt tay lại",BAZAN XÁM ,30-45-602022.5,30-45-60,0.0,20.0,0.0,22.5,0.0,CƯA,2.0,WALL_STONE,"11,34 usd/pc",11.34,126,560,211.3207547,
X23.2,010125 (Price list 2025),Price list 2025,"BAZAN XÁM, Đá tường rào-Mặt trên, dưới & 2 đầu ngắn cưa, 2 mặt trước và sau chẻ tay nhưng không lồi quá, toàn bộ mép vạt tay lại",BAZAN XÁM ,30-45-602015,30-45-60,0.0,20.0,0.0,15.0,0.0,CƯA,2.0,WALL_STONE,"7,83 usd/pc",7.83,87,580,218.8679245,
X23.2,010125 (Price list 2025),Price list 2025,"BAZAN XÁM, Đá tường rào-Mặt trên, dưới & 2 đầu ngắn cưa, 2 mặt trước và sau chẻ tay nhưng không lồi quá, toàn bộ mép vạt tay lại",BAZAN XÁM ,30-45-60207.5,30-45-60,0.0,20.0,0.0,7.5,0.0,CƯA,2.0,WALL_STONE,"4,05 usd/pc",4.05,45,600,226.4150943,
